team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
우리은행,45,012,200302,01,이종애,C,36:51,3-9,0-0,3-4,3,8,11,0,3,2,0,2,9
우리은행,45,012,200302,01,조혜진,F,35:13,3-7,0-4,0-0,2,1,3,2,2,0,2,0,6
우리은행,45,012,200302,01,캐칭,C,32:34,10-21,2-6,9-13,5,8,13,1,2,5,0,3,35
우리은행,45,012,200302,01,홍현희,C,21:49,2-3,0-2,2-2,0,1,1,1,4,0,0,2,6
우리은행,45,012,200302,01,이연화,F,15:27,1-3,0-3,0-0,1,0,1,3,4,3,2,1,2
우리은행,45,012,200302,01,김지현,G,11:05,0-3,0-0,0-0,1,1,2,0,1,0,1,0,0
우리은행,45,012,200302,01,강영숙,C,10:43,1-3,0-0,0-0,1,0,1,0,3,0,0,0,2
우리은행,45,012,200302,01,김은혜,F,10:35,0-1,0-4,0-0,0,1,1,0,2,1,1,0,0
우리은행,45,012,200302,01,서영경,G,10:00,0-0,1-1,0-0,0,0,0,0,1,1,0,0,3
우리은행,45,012,200302,01,김나연,G,08:55,0-0,0-0,0-0,0,1,1,1,0,0,2,0,0
우리은행,45,012,200302,01,앨리사,C,06:48,1-4,0-0,1-1,0,0,0,0,0,1,1,0,3
우리은행,45,012,200302,01,팀합계,팀합계,200:00,21-54,3-20,15-20,13,21,34,8,22,13,9,8,66
