team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
금호생명,8,012,200301,01,존슨,C,40:00,5-13,0-0,7-9,2,6,8,2,3,1,2,0,17
금호생명,8,012,200301,01,정윤숙,G,37:38,2-4,1-1,2-2,2,7,9,4,3,0,1,0,9
금호생명,8,012,200301,01,프렛,F,37:38,11-20,0-0,2-2,3,6,9,3,1,0,3,0,24
금호생명,8,012,200301,01,한현선,F,34:14,1-4,1-3,3-4,1,4,5,1,3,2,3,0,8
금호생명,8,012,200301,01,이은영,F,28:23,1-4,0-3,3-3,1,0,1,0,5,0,2,1,5
금호생명,8,012,200301,01,최미연,G,15:30,2-5,1-2,0-0,0,2,2,0,1,1,3,0,7
금호생명,8,012,200301,01,강민정,F,04:15,0-1,0-0,1-2,0,0,0,0,0,0,0,0,1
금호생명,8,012,200301,01,곽주영,C,02:22,1-3,0-0,0-0,1,2,3,0,0,0,0,0,2
금호생명,8,012,200301,01,팀합계,팀합계,200:00,23-54,3-9,18-22,10,27,37,10,16,4,14,1,73
