team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KB스타즈,31,012,200301,01,홀즈클로,F,35:54,10-21,0-0,4-5,1,15,16,1,3,4,4,3,24
KB스타즈,31,012,200301,01,김경희,F,35:42,4-6,3-7,8-8,2,4,6,2,3,3,3,1,25
KB스타즈,31,012,200301,01,양희연,F,27:43,4-6,3-5,3-4,0,3,3,0,3,0,0,0,20
KB스타즈,31,012,200301,01,홍정애,F,26:18,5-7,0-0,2-4,0,1,1,1,4,0,0,0,12
KB스타즈,31,012,200301,01,최위정,G,21:44,0-2,1-2,0-2,1,2,3,10,2,2,1,0,3
KB스타즈,31,012,200301,01,신정자,C,16:27,3-6,0-0,0-0,5,1,6,1,2,0,1,1,6
KB스타즈,31,012,200301,01,김지윤,G,14:10,2-3,1-2,1-1,0,1,1,3,1,1,4,0,8
KB스타즈,31,012,200301,01,김진영,G,07:00,0-1,0-0,0-0,0,0,0,3,2,0,0,0,0
KB스타즈,31,012,200301,01,김은경,G,04:06,1-4,0-0,1-2,2,0,2,0,1,0,0,0,3
KB스타즈,31,012,200301,01,스노우,C,04:06,0-0,0-0,1-2,0,1,1,0,0,0,0,0,1
KB스타즈,31,012,200301,01,황순혜,F,03:26,0-0,1-1,0-0,0,2,2,0,0,0,0,0,3
KB스타즈,31,012,200301,01,최효정,G,03:24,0-0,0-0,0-0,0,0,0,1,1,0,0,1,0
KB스타즈,31,012,200301,01,팀합계,팀합계,200:00,29-56,9-17,20-28,11,30,41,22,22,10,13,6,105
