team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KB스타즈,27,012,200301,01,김지윤,G,40:00,5-8,1-2,7-8,1,2,3,5,3,0,2,0,20
KB스타즈,27,012,200301,01,김경희,F,36:18,3-7,0-3,4-7,1,2,3,1,3,1,1,0,10
KB스타즈,27,012,200301,01,홀즈클로,F,34:21,11-21,0-0,0-0,1,13,14,2,4,1,1,2,22
KB스타즈,27,012,200301,01,홍정애,F,32:53,5-9,0-0,2-2,3,2,5,0,3,2,6,0,12
KB스타즈,27,012,200301,01,신정자,C,19:45,4-6,0-0,0-0,4,4,8,0,1,0,0,0,8
KB스타즈,27,012,200301,01,양희연,F,12:48,1-2,1-1,0-0,2,2,4,1,0,0,2,0,5
KB스타즈,27,012,200301,01,김은경,G,09:10,1-2,0-0,0-0,0,1,1,0,4,1,1,0,2
KB스타즈,27,012,200301,01,최위정,G,09:06,1-1,0-1,0-0,0,2,2,1,0,0,2,0,2
KB스타즈,27,012,200301,01,스노우,C,05:39,0-1,0-0,0-0,0,1,1,0,1,0,0,0,0
KB스타즈,27,012,200301,01,팀합계,팀합계,200:00,31-57,2-7,13-17,12,29,41,10,19,5,15,2,81
