team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KB스타즈,41,012,200302,01,스노우,C,40:00,7-15,0-0,4-6,6,9,15,0,3,1,4,2,18
KB스타즈,41,012,200302,01,김지윤,G,39:22,2-9,1-3,3-4,0,2,2,4,2,2,5,0,10
KB스타즈,41,012,200302,01,김경희,F,37:21,5-6,4-8,2-3,2,1,3,1,1,4,2,0,24
KB스타즈,41,012,200302,01,양희연,F,25:26,0-2,1-4,3-4,1,4,5,1,1,0,0,0,6
KB스타즈,41,012,200302,01,홍정애,F,20:34,1-4,0-0,0-0,1,3,4,3,2,0,0,0,2
KB스타즈,41,012,200302,01,신정자,C,19:12,1-1,0-0,2-3,1,1,2,0,3,0,2,0,4
KB스타즈,41,012,200302,01,최위정,G,10:30,0-0,0-0,0-2,1,0,1,0,4,0,1,0,0
KB스타즈,41,012,200302,01,김진영,G,06:38,1-2,0-3,0-0,0,0,0,1,2,1,1,0,2
KB스타즈,41,012,200302,01,김은경,G,00:57,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
KB스타즈,41,012,200302,01,팀합계,팀합계,200:00,17-39,6-18,14-22,12,20,32,10,19,8,15,2,66
