team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
우리은행,7,012,200301,01,이종애,C,40:00,14-23,0-0,4-4,5,3,8,0,3,2,2,1,32
우리은행,7,012,200301,01,캐칭,C,35:32,5-12,2-6,7-8,1,10,11,5,0,5,2,2,23
우리은행,7,012,200301,01,조혜진,F,31:23,7-10,1-1,2-3,3,6,9,1,4,1,1,0,19
우리은행,7,012,200301,01,홍현희,C,31:18,2-2,0-1,2-2,1,6,7,0,2,0,2,2,6
우리은행,7,012,200301,01,김지현,G,26:24,1-3,0-2,0-0,2,0,2,2,3,0,4,0,2
우리은행,7,012,200301,01,김나연,G,20:26,3-3,0-0,3-3,0,2,2,2,1,0,2,0,9
우리은행,7,012,200301,01,이연화,F,07:11,1-4,0-0,0-0,1,1,2,0,2,1,1,1,2
우리은행,7,012,200301,01,앨리사,C,04:28,0-0,0-0,2-4,0,0,0,0,1,0,0,0,2
우리은행,7,012,200301,01,김은혜,F,03:18,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
우리은행,7,012,200301,01,팀합계,팀합계,200:00,33-58,3-10,20-24,13,28,41,10,16,9,14,6,95
