team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
현대,22,012,200301,01,권은정,F,27:48,1-5,2-8,3-6,3,1,4,2,2,2,2,0,11
현대,22,012,200301,01,샌포드,C,26:28,7-11,0-0,1-2,3,8,11,0,4,2,3,1,15
현대,22,012,200301,01,강지우,C,25:47,4-8,0-0,3-4,4,8,12,0,3,0,1,0,11
현대,22,012,200301,01,전주원,A,23:51,2-5,0-1,1-2,0,5,5,1,4,0,1,1,5
현대,22,012,200301,01,김영옥,G,23:13,2-4,2-9,2-2,0,0,0,2,2,2,1,0,12
현대,22,012,200301,01,남경민,F,16:47,1-5,0-1,0-0,0,1,1,2,2,2,1,0,2
현대,22,012,200301,01,가드너,C,13:32,3-4,0-0,0-0,1,3,4,0,3,0,2,1,6
현대,22,012,200301,01,진미정,F,12:12,1-3,0-0,1-2,0,0,0,2,1,1,0,0,3
현대,22,012,200301,01,장화진,G,11:32,0-1,1-2,0-0,0,0,0,1,2,0,1,0,3
현대,22,012,200301,01,진신혜,C,11:11,0-0,0-0,0-0,0,1,1,0,1,0,0,0,0
현대,22,012,200301,01,김성은,C,07:39,1-3,0-0,0-0,0,1,1,0,1,0,3,0,2
현대,22,012,200301,01,팀합계,팀합계,200:00,22-49,5-21,11-18,11,28,39,10,25,9,15,3,70
