team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
하나은행,33,040,201912,01,고아라,F,34:19,5-9,1-3,1-2,1,2,3,3,2,0,2,0,14
하나은행,33,040,201912,01,마이샤,C,30:00,4-12,0-0,2-2,3,9,12,3,3,2,2,0,10
하나은행,33,040,201912,01,강이슬,F,29:00,1-3,1-4,0-0,0,2,2,2,3,0,2,0,5
하나은행,33,040,201912,01,신지현,G,23:51,1-5,1-3,2-2,1,0,1,2,2,1,3,1,7
하나은행,33,040,201912,01,강계리,G,22:03,2-4,0-1,0-0,0,2,2,2,0,1,0,0,4
하나은행,33,040,201912,01,김지영,G,18:03,1-2,1-1,3-6,0,0,0,0,1,1,0,0,8
하나은행,33,040,201912,01,이하은,C,15:33,2-2,0-0,2-2,0,0,0,1,2,0,0,1,6
하나은행,33,040,201912,01,김단비,F,12:38,1-1,0-2,0-0,0,2,2,3,0,0,0,0,2
하나은행,33,040,201912,01,백지은,F,10:29,1-1,0-0,0-0,0,1,1,0,1,0,1,0,2
하나은행,33,040,201912,01,김예진,F,04:04,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
하나은행,33,040,201912,01,팀합계,팀합계,200:00,18-39,4-14,10-14,5,18,23,16,15,5,10,2,58
