team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
하나은행,29,040,201912,01,강이슬,F,38:03,5-9,2-4,3-4,0,2,2,3,1,1,3,0,19
하나은행,29,040,201912,01,고아라,F,35:08,4-10,0-5,1-2,1,5,6,5,4,3,2,0,9
하나은행,29,040,201912,01,마이샤,C,30:00,4-8,0-4,2-2,3,12,15,2,2,3,2,1,10
하나은행,29,040,201912,01,신지현,G,26:28,3-8,1-2,2-2,3,2,5,4,3,2,0,0,11
하나은행,29,040,201912,01,강계리,G,20:28,3-4,1-3,0-0,0,3,3,2,1,1,1,0,9
하나은행,29,040,201912,01,이하은,C,19:03,3-5,0-0,2-2,2,0,2,1,1,0,1,0,8
하나은행,29,040,201912,01,백지은,F,18:53,1-1,1-2,0-0,0,2,2,0,1,1,0,0,5
하나은행,29,040,201912,01,김지영,G,09:27,0-0,0-0,0-0,1,1,2,2,1,0,0,0,0
하나은행,29,040,201912,01,김단비,F,02:30,0-1,0-0,0-0,0,1,1,0,0,0,0,0,0
하나은행,29,040,201912,01,팀합계,팀합계,200:00,23-46,5-20,10-12,10,28,38,19,14,11,9,1,71
