team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,32,040,201912,01,노현지,F,37:30,1-3,2-2,0-0,0,2,2,1,3,1,1,0,8
BNK 썸,32,040,201912,01,진안,C,35:07,4-12,0-2,3-4,3,3,6,0,3,2,2,0,11
BNK 썸,32,040,201912,01,김진영,F,30:58,2-4,0-1,0-0,0,2,2,4,3,0,2,0,4
BNK 썸,32,040,201912,01,단타스,C,30:00,6-10,4-6,5-6,2,8,10,0,4,0,2,0,29
BNK 썸,32,040,201912,01,안혜지,G,29:33,0-6,1-1,0-0,1,1,2,7,3,0,1,0,3
BNK 썸,32,040,201912,01,김지은,F,11:57,0-4,1-3,0-0,4,0,4,0,0,0,0,0,3
BNK 썸,32,040,201912,01,김시온,G,10:27,0-3,0-1,0-0,0,1,1,1,1,0,0,0,0
BNK 썸,32,040,201912,01,구슬,F,04:53,0-1,0-0,0-0,0,0,0,0,2,0,3,0,0
BNK 썸,32,040,201912,01,정유진,F,03:43,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,32,040,201912,01,김희진,G,03:22,1-2,0-0,0-0,1,0,1,0,0,0,0,0,2
BNK 썸,32,040,201912,01,홍소리,F,02:30,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
BNK 썸,32,040,201912,01,팀합계,팀합계,200:00,14-46,8-16,8-10,11,17,28,13,20,3,11,0,60
