team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,79,040,202003,01,안혜지,G,40:00,1-5,2-7,1-2,1,1,2,8,4,3,2,0,9
BNK 썸,79,040,202003,01,노현지,F,36:50,0-2,1-6,0-0,2,3,5,5,3,0,3,1,3
BNK 썸,79,040,202003,01,구슬,F,35:19,4-9,1-4,4-5,1,6,7,3,3,1,3,0,15
BNK 썸,79,040,202003,01,김진영,F,34:24,2-4,3-3,0-1,0,4,4,2,4,2,1,0,13
BNK 썸,79,040,202003,01,단타스,C,30:00,11-18,0-2,6-8,3,3,6,5,2,1,1,0,28
BNK 썸,79,040,202003,01,진안,C,13:46,0-0,0-0,1-6,1,1,2,0,3,0,1,0,1
BNK 썸,79,040,202003,01,이소희,G,07:18,0-2,0-1,0-0,1,2,3,0,3,2,0,0,0
BNK 썸,79,040,202003,01,김희진,G,01:33,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,79,040,202003,01,김선희,F,00:50,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,79,040,202003,01,팀합계,팀합계,200:00,18-40,7-23,12-22,9,20,29,23,22,9,11,1,69
