team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
블루스타,1,040,202001,10,강이슬,F,25:35,3-4,3-12,0-0,0,4,4,1,0,0,0,0,15
블루스타,1,040,202001,10,마이샤,C,25:13,1-3,2-6,0-0,4,10,14,5,1,1,1,1,8
블루스타,1,040,202001,10,김소니아,F,24:09,7-11,1-4,0-1,4,4,8,6,1,0,4,0,17
블루스타,1,040,202001,10,그레이,C,23:42,10-12,2-6,1-1,2,4,6,2,1,2,0,0,27
블루스타,1,040,202001,10,강아정,F,20:21,0-0,3-7,0-0,1,1,2,1,0,1,1,0,9
블루스타,1,040,202001,10,박혜진,G,17:05,0-0,2-5,0-0,0,1,1,4,0,0,2,0,6
블루스타,1,040,202001,10,김한별,F,16:45,1-1,0-4,0-0,1,4,5,1,1,1,4,0,2
블루스타,1,040,202001,10,단타스,C,16:45,3-4,1-3,0-0,4,1,5,1,0,0,0,0,9
블루스타,1,040,202001,10,배혜윤,C,09:03,1-1,0-0,0-0,0,2,2,0,1,0,1,0,2
블루스타,1,040,202001,10,김이슬,G,08:55,0-0,0-3,0-0,0,2,2,5,0,0,0,0,0
블루스타,1,040,202001,10,한채진,F,06:27,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2
블루스타,1,040,202001,10,임수빈,G,06:00,2-3,0-3,0-0,0,1,1,0,0,0,1,0,4
블루스타,1,040,202001,10,팀합계,팀합계,200:00,29-40,14-53,1-2,16,34,50,26,5,5,14,1,101
