team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
핑크스타,1,040,202001,10,쏜튼,F,33:41,8-16,1-8,2-2,4,8,12,6,0,6,0,0,21
핑크스타,1,040,202001,10,고아라,F,29:33,0-0,2-5,0-0,0,3,3,4,1,0,2,0,6
핑크스타,1,040,202001,10,박지수,C,23:20,5-8,3-6,0-0,3,4,7,1,0,1,0,1,19
핑크스타,1,040,202001,10,김단비,F,21:46,4-4,1-2,0-0,0,1,1,6,1,0,2,0,11
핑크스타,1,040,202001,10,스미스,C,20:47,5-5,1-7,0-0,2,4,6,2,0,1,0,0,13
핑크스타,1,040,202001,10,안혜지,G,17:01,1-2,0-4,0-0,0,4,4,6,0,1,2,0,2
핑크스타,1,040,202001,10,박지현,G,15:36,4-4,2-4,1-3,1,0,1,0,0,1,0,0,15
핑크스타,1,040,202001,10,노현지,F,12:52,0-1,1-1,0-0,1,1,2,2,0,0,1,0,3
핑크스타,1,040,202001,10,신지현,G,11:09,1-2,1-1,0-0,0,2,2,1,0,0,1,0,5
핑크스타,1,040,202001,10,비키바흐,C,08:15,1-2,1-1,0-0,0,3,3,0,0,0,1,0,5
핑크스타,1,040,202001,10,이혜수,G,06:00,2-4,1-2,1-5,0,2,2,0,0,0,0,0,8
핑크스타,1,040,202001,10,팀합계,팀합계,200:00,31-48,14-41,4-10,11,32,43,28,2,10,9,1,108
