team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
하나은행,9,040,201910,01,강이슬,F,39:07,5-11,0-5,1-1,0,3,3,3,3,1,1,0,11
하나은행,9,040,201910,01,고아라,F,39:00,3-5,1-5,2-2,0,2,2,4,2,3,5,0,11
하나은행,9,040,201910,01,마이샤,C,30:00,7-11,1-3,4-6,5,6,11,0,3,4,3,1,21
하나은행,9,040,201910,01,신지현,G,26:00,5-8,0-0,2-3,0,0,0,2,3,0,0,1,12
하나은행,9,040,201910,01,백지은,F,21:28,3-3,0-1,0-0,0,2,2,2,2,2,0,0,6
하나은행,9,040,201910,01,강계리,G,18:15,4-5,0-0,0-0,0,2,2,2,2,0,1,0,8
하나은행,9,040,201910,01,이하은,C,13:24,2-3,0-0,0-0,2,1,3,2,1,0,1,1,4
하나은행,9,040,201910,01,김지영,G,08:05,1-2,0-0,0-0,0,0,0,0,1,0,2,0,2
하나은행,9,040,201910,01,김단비,F,04:41,0-0,0-0,0-0,1,0,1,0,1,0,0,0,0
하나은행,9,040,201910,01,팀합계,팀합계,200:00,30-48,2-14,9-12,8,16,24,15,18,10,13,3,75
