team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,47,035,201412,01,이연화,F,35:12,3-7,2-2,2-2,4,0,4,4,2,1,1,0,14
KDB생명,47,035,201412,01,한채진,F,35:05,0-2,1-3,2-2,0,1,1,2,2,0,1,0,5
KDB생명,47,035,201412,01,이경은,G,34:40,1-3,2-5,2-2,0,4,4,3,3,1,4,0,10
KDB생명,47,035,201412,01,신정자,C,31:25,3-10,0-0,1-2,0,4,4,1,3,0,1,0,7
KDB생명,47,035,201412,01,테일러,C,30:01,4-9,0-0,3-5,2,5,7,1,2,0,3,2,11
KDB생명,47,035,201412,01,김소담,C,13:18,2-3,2-2,0-0,0,4,4,1,2,0,0,0,10
KDB생명,47,035,201412,01,하지스,G,09:59,2-5,0-1,1-1,1,2,3,0,1,0,1,0,5
KDB생명,47,035,201412,01,김시온,G,05:20,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
KDB생명,47,035,201412,01,최원선,C,03:50,0-0,0-0,0-0,1,0,1,0,0,0,0,0,0
KDB생명,47,035,201412,01,구슬,F,00:58,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KDB생명,47,035,201412,01,노현지,F,00:12,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
KDB생명,47,035,201412,01,팀합계,팀합계,200:00,15-40,7-13,11-14,8,20,28,12,16,2,11,2,62
