team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KB스타즈,82,035,201502,01,홍아란,G,37:49,1-3,0-5,1-2,1,1,2,3,4,0,1,0,3
KB스타즈,82,035,201502,01,정미란,C,32:12,0-1,0-6,0-0,4,2,6,3,1,1,1,0,0
KB스타즈,82,035,201502,01,변연하,F,29:14,1-4,0-3,0-0,1,2,3,3,0,0,0,0,2
KB스타즈,82,035,201502,01,스트릭렌,F,25:42,7-10,2-5,2-2,2,6,8,1,3,3,4,1,22
KB스타즈,82,035,201502,01,강아정,F,22:45,2-5,0-4,0-0,1,2,3,0,2,0,1,0,4
KB스타즈,82,035,201502,01,심성영,G,19:34,1-1,0-2,0-0,1,0,1,0,3,0,0,0,2
KB스타즈,82,035,201502,01,비키바흐,C,14:18,7-13,0-0,2-3,3,5,8,0,0,0,0,3,16
KB스타즈,82,035,201502,01,김보미,G,12:00,0-0,0-2,2-2,0,1,1,1,0,1,0,0,2
KB스타즈,82,035,201502,01,김가은,F,06:26,1-1,2-5,0-0,0,0,0,0,0,0,0,0,8
KB스타즈,82,035,201502,01,팀합계,팀합계,200:00,20-38,4-32,7-9,13,19,32,11,13,5,7,4,59
