team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
삼성생명,62,035,201501,01,배혜윤,F,35:23,2-6,0-0,0-0,2,2,4,3,3,1,3,0,4
삼성생명,62,035,201501,01,박하나,G,32:48,2-11,1-2,1-2,1,1,2,1,3,2,1,1,8
삼성생명,62,035,201501,01,커리,F,28:33,4-12,0-0,3-4,0,5,5,0,2,0,2,0,11
삼성생명,62,035,201501,01,박태은,G,23:39,1-1,1-1,1-3,2,3,5,1,2,1,3,0,6
삼성생명,62,035,201501,01,이미선,G,20:44,0-1,1-3,0-2,1,3,4,0,0,2,1,0,3
삼성생명,62,035,201501,01,최희진,F,17:48,0-1,0-2,0-0,1,2,3,0,2,0,2,0,0
삼성생명,62,035,201501,01,유승희,G,16:01,1-3,1-2,0-0,0,0,0,0,2,1,0,0,5
삼성생명,62,035,201501,01,켈리,C,10:44,1-1,0-0,0-0,1,1,2,0,3,0,0,1,2
삼성생명,62,035,201501,01,고아라,F,05:40,0-0,0-0,0-0,1,2,3,0,0,1,0,0,0
삼성생명,62,035,201501,01,허윤자,C,04:45,0-3,0-0,0-0,1,2,3,0,1,1,2,0,0
삼성생명,62,035,201501,01,김계령,C,02:12,0-0,0-0,0-0,0,1,1,0,0,0,2,0,0
삼성생명,62,035,201501,01,양지영,F,01:43,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
삼성생명,62,035,201501,01,팀합계,팀합계,200:00,11-39,4-10,5-11,10,22,32,5,18,9,16,2,39
