team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
삼성생명,51,035,201412,01,배혜윤,F,38:56,3-12,0-0,2-3,4,1,5,1,3,3,1,1,8
삼성생명,51,035,201412,01,박하나,G,37:22,4-7,0-3,3-3,1,1,2,2,2,2,1,0,11
삼성생명,51,035,201412,01,커리,F,28:45,5-17,2-6,4-6,3,6,9,0,3,1,4,1,20
삼성생명,51,035,201412,01,이미선,G,28:05,5-6,0-0,0-2,2,6,8,5,3,3,0,0,10
삼성생명,51,035,201412,01,유승희,G,17:54,0-1,0-2,0-0,1,0,1,0,1,2,1,0,0
삼성생명,51,035,201412,01,고아라,F,16:36,0-1,0-1,0-0,2,3,5,0,3,0,0,1,0
삼성생명,51,035,201412,01,허윤자,C,12:35,1-3,0-0,2-2,2,3,5,0,2,1,1,1,4
삼성생명,51,035,201412,01,켈리,C,11:15,3-7,0-0,3-4,4,4,8,0,3,0,2,0,9
삼성생명,51,035,201412,01,박태은,G,08:32,0-1,0-2,0-0,1,0,1,0,0,1,1,0,0
삼성생명,51,035,201412,01,팀합계,팀합계,200:00,21-55,2-14,14-20,20,24,44,8,20,13,11,4,62
