team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
금호생명,24,026,200807,00,김보미,F,38:04,6-7,4-10,2-3,4,5,9,1,3,2,2,1,26
금호생명,24,026,200807,00,이경은,G,34:05,3-3,1-3,1-1,1,5,6,3,3,0,2,0,10
금호생명,24,026,200807,00,원진아,F,31:45,2-8,0-0,3-4,3,3,6,1,1,1,1,1,7
금호생명,24,026,200807,00,조은주,F,29:37,8-16,1-5,2-2,2,4,6,3,3,1,1,0,21
금호생명,24,026,200807,00,한채진,F,28:05,0-1,1-6,2-2,1,5,6,2,1,1,1,1,5
금호생명,24,026,200807,00,백지은,C,13:17,1-3,0-0,0-0,1,0,1,1,4,1,1,0,2
금호생명,24,026,200807,00,마리아,G,12:15,2-4,0-0,0-0,2,0,2,0,1,0,0,2,4
금호생명,24,026,200807,00,윤나리,F,07:34,0-0,0-1,0-0,0,1,1,0,4,0,0,0,0
금호생명,24,026,200807,00,이수진,C,05:18,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
금호생명,24,026,200807,00,팀합계,팀합계,200:00,22-42,7-25,10-12,14,24,38,11,20,6,8,5,75
