team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KB스타즈,28,036,201512,01,홍아란,G,42:11,3-5,0-1,2-2,1,2,3,5,1,2,1,0,8
KB스타즈,28,036,201512,01,강아정,F,40:46,1-9,1-8,4-4,2,5,7,3,5,1,2,0,9
KB스타즈,28,036,201512,01,정미란,C,28:26,0-0,1-3,0-0,1,1,2,1,4,0,0,0,3
KB스타즈,28,036,201512,01,변연하,F,28:10,3-6,1-4,3-4,1,4,5,7,1,3,2,0,12
KB스타즈,28,036,201512,01,하워드,C,22:32,9-13,0-0,0-0,2,4,6,2,4,4,2,0,18
KB스타즈,28,036,201512,01,햄비,C,22:28,5-11,0-0,8-10,1,7,8,0,1,1,0,0,18
KB스타즈,28,036,201512,01,김가은,F,13:24,0-2,0-3,0-0,1,2,3,0,0,0,1,0,0
KB스타즈,28,036,201512,01,김보미,G,11:41,0-1,1-2,0-0,1,0,1,0,1,0,0,0,3
KB스타즈,28,036,201512,01,수잔나,G,08:04,0-1,1-1,0-0,0,2,2,0,1,0,0,0,3
KB스타즈,28,036,201512,01,김민정,F,07:00,0-1,0-0,0-0,1,0,1,0,2,0,0,0,0
KB스타즈,28,036,201512,01,심성영,G,00:18,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KB스타즈,28,036,201512,01,팀합계,팀합계,225:00,21-49,5-22,17-20,11,27,38,18,20,11,8,0,74
