team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KEB하나,55,036,201601,01,강이슬,G,35:55,1-3,4-10,0-0,3,3,6,2,3,0,1,0,14
KEB하나,55,036,201601,01,휴스턴,F,28:21,8-16,0-0,2-3,5,6,11,2,5,1,3,1,18
KEB하나,55,036,201601,01,김이슬,G,24:15,0-3,0-1,4-6,1,1,2,6,1,0,2,1,4
KEB하나,55,036,201601,01,김정은,F,24:05,0-3,1-3,1-2,1,4,5,3,0,1,1,1,4
KEB하나,55,036,201601,01,서수빈,G,15:36,0-1,1-2,0-0,0,1,1,1,1,0,0,0,3
KEB하나,55,036,201601,01,모스비,F,11:48,1-4,0-0,5-8,3,3,6,1,4,1,0,1,7
KEB하나,55,036,201601,01,홍보람,F,10:38,0-1,0-2,0-0,0,1,1,0,0,0,0,0,0
KEB하나,55,036,201601,01,염윤아,F,09:22,0-1,0-0,0-0,0,2,2,0,2,0,0,0,0
KEB하나,55,036,201601,01,백지은,F,02:40,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
KEB하나,55,036,201601,01,팀합계,팀합계,200:00,20-48,6-18,14-25,19,34,53,15,19,3,9,4,72
