team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KEB하나,49,036,201512,01,홍보람,F,28:14,1-1,2-7,0-0,1,2,3,0,0,3,0,0,8
KEB하나,49,036,201512,01,강이슬,G,23:07,0-4,1-5,0-0,1,1,2,0,1,0,1,0,3
KEB하나,49,036,201512,01,휴스턴,F,21:13,7-14,1-3,2-3,4,4,8,2,0,0,2,0,19
KEB하나,49,036,201512,01,김이슬,G,21:09,0-0,1-1,2-2,0,3,3,2,2,1,2,0,5
KEB하나,49,036,201512,01,백지은,F,20:34,2-5,0-2,1-2,3,1,4,1,4,1,0,0,5
KEB하나,49,036,201512,01,서수빈,G,19:17,0-2,0-1,0-0,0,2,2,3,3,1,3,0,0
KEB하나,49,036,201512,01,모스비,F,18:47,4-9,0-1,1-2,1,4,5,1,3,1,4,0,9
KEB하나,49,036,201512,01,염윤아,F,17:26,0-0,0-3,0-0,1,0,1,3,1,0,1,0,0
KEB하나,49,036,201512,01,이수연,F,06:06,0-2,0-0,0-0,1,1,2,0,1,0,0,0,0
KEB하나,49,036,201512,01,팀합계,팀합계,200:00,16-43,5-23,7-11,13,24,37,12,18,8,16,0,54
