team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,13,036,201511,01,조은주,F,34:48,3-5,1-5,0-0,1,0,1,3,2,0,7,0,9
KDB생명,13,036,201511,01,한채진,F,34:44,1-3,0-3,0-2,2,1,3,2,3,6,1,1,2
KDB생명,13,036,201511,01,이경은,G,34:16,2-3,0-3,2-3,0,6,6,4,3,2,3,0,6
KDB생명,13,036,201511,01,피어슨,F,27:18,9-18,1-3,2-2,2,6,8,2,5,0,1,0,23
KDB생명,13,036,201511,01,김소담,C,27:03,1-3,0-0,0-0,2,6,8,1,3,1,0,1,2
KDB생명,13,036,201511,01,비키바흐,C,12:42,2-7,0-0,0-0,1,3,4,0,0,0,0,0,4
KDB생명,13,036,201511,01,구슬,F,11:50,0-0,0-2,0-0,0,1,1,0,0,1,0,0,0
KDB생명,13,036,201511,01,김진영,G,09:11,1-2,0-2,0-0,0,1,1,0,2,0,2,0,2
KDB생명,13,036,201511,01,노현지,F,06:30,0-0,0-0,0-0,0,1,1,0,1,0,0,0,0
KDB생명,13,036,201511,01,허기쁨,C,01:38,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KDB생명,13,036,201511,01,팀합계,팀합계,200:00,19-41,2-18,4-7,8,25,33,12,19,10,14,2,48
