team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KB스타즈,89,036,201602,01,강아정,F,26:05,2-2,2-4,0-0,1,1,2,4,1,2,3,1,10
KB스타즈,89,036,201602,01,하워드,C,24:30,8-9,0-0,4-5,2,10,12,1,3,0,2,0,20
KB스타즈,89,036,201602,01,김보미,G,22:56,0-0,2-4,0-0,0,2,2,1,4,0,1,0,6
KB스타즈,89,036,201602,01,변연하,F,21:50,2-2,4-6,2-2,0,4,4,6,2,1,1,0,18
KB스타즈,89,036,201602,01,김진영,G,18:02,3-3,0-0,2-2,1,2,3,3,3,2,4,0,8
KB스타즈,89,036,201602,01,심성영,G,17:35,2-2,2-2,1-2,0,0,0,4,2,0,4,0,11
KB스타즈,89,036,201602,01,정미란,C,14:30,0-0,1-2,0-0,0,0,0,0,2,3,0,0,3
KB스타즈,89,036,201602,01,김한비,F,13:55,0-2,0-0,0-0,0,0,0,1,2,2,1,0,0
KB스타즈,89,036,201602,01,김희진,G,13:26,0-2,1-2,0-0,0,1,1,2,2,0,0,0,3
KB스타즈,89,036,201602,01,햄비,C,11:42,5-7,0-0,5-7,1,1,2,0,3,0,1,0,15
KB스타즈,89,036,201602,01,박진희,G,07:28,2-3,0-0,1-2,0,1,1,0,0,1,3,0,5
KB스타즈,89,036,201602,01,김현아,G,04:13,2-2,0-0,0-0,0,0,0,0,1,0,2,0,4
KB스타즈,89,036,201602,01,박지은,C,03:48,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
KB스타즈,89,036,201602,01,팀합계,팀합계,200:00,26-34,12-20,15-20,5,22,27,22,25,11,23,1,103
