team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,46,036,201512,01,한채진,F,36:44,1-2,1-6,0-0,1,4,5,2,3,2,3,0,5
KDB생명,46,036,201512,01,이경은,G,36:12,1-2,1-3,0-0,0,4,4,5,4,1,3,0,5
KDB생명,46,036,201512,01,비키바흐,C,28:42,8-14,0-0,1-1,2,8,10,1,0,3,3,3,17
KDB생명,46,036,201512,01,김진영,G,26:46,1-5,0-2,2-2,2,0,2,2,3,0,3,0,4
KDB생명,46,036,201512,01,김소담,C,26:22,6-10,0-0,0-0,3,3,6,1,2,2,1,1,12
KDB생명,46,036,201512,01,노현지,F,20:18,3-3,2-5,0-0,1,1,2,2,2,0,0,0,12
KDB생명,46,036,201512,01,조은주,F,11:21,0-0,0-2,0-0,0,1,1,1,2,0,3,0,0
KDB생명,46,036,201512,01,피어슨,F,11:18,2-6,0-1,1-1,1,2,3,0,1,0,2,1,5
KDB생명,46,036,201512,01,구슬,F,02:17,0-0,0-0,0-0,1,0,1,1,0,0,0,0,0
KDB생명,46,036,201512,01,팀합계,팀합계,200:00,22-42,4-19,4-4,11,23,34,15,17,8,18,5,60
