team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,55,036,201601,01,이경은,G,37:17,3-8,3-8,2-2,0,1,1,4,3,1,1,0,17
KDB생명,55,036,201601,01,한채진,F,35:37,3-9,2-5,0-0,0,1,1,1,5,0,1,0,12
KDB생명,55,036,201601,01,피어슨,F,35:09,6-12,1-5,2-3,2,10,12,5,2,0,4,3,17
KDB생명,55,036,201601,01,김소담,C,30:25,6-9,0-0,0-0,2,2,4,0,3,0,0,0,12
KDB생명,55,036,201601,01,안혜지,G,23:06,0-1,1-4,1-2,1,0,1,3,4,1,0,0,4
KDB생명,55,036,201601,01,조은주,F,15:02,1-1,0-2,0-0,2,3,5,2,4,0,0,0,2
KDB생명,55,036,201601,01,구슬,F,08:34,0-1,1-1,0-0,1,3,4,1,2,0,0,0,3
KDB생명,55,036,201601,01,노현지,F,07:31,0-1,0-1,0-0,0,0,0,0,0,1,0,0,0
KDB생명,55,036,201601,01,비키바흐,C,04:51,0-2,0-0,0-0,1,2,3,1,0,0,1,0,0
KDB생명,55,036,201601,01,허기쁨,C,02:01,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
KDB생명,55,036,201601,01,최원선,C,00:27,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KDB생명,55,036,201601,01,팀합계,팀합계,200:00,19-44,8-26,5-7,9,22,31,17,24,3,7,3,67
