team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
중부선발,1,036,201601,10,한채진,F,30:00,2-2,2-6,0-0,0,6,6,2,1,3,1,0,10
중부선발,1,036,201601,10,박혜진,G,24:48,2-4,0-2,0-0,1,3,4,5,0,0,2,0,4
중부선발,1,036,201601,10,모스비,F,24:29,9-17,1-6,1-1,6,3,9,1,3,1,0,0,22
중부선발,1,036,201601,10,임영희,F,20:43,2-2,2-3,0-0,1,3,4,2,0,0,1,1,10
중부선발,1,036,201601,10,피어슨,F,18:43,6-12,0-3,1-2,1,5,6,0,1,3,3,0,13
중부선발,1,036,201601,10,강이슬,G,11:17,0-1,0-5,0-0,0,4,4,0,0,0,0,0,0
중부선발,1,036,201601,10,양지희,C,10:01,1-3,0-0,0-0,1,1,2,0,0,1,2,0,2
중부선발,1,036,201601,10,굿렛,C,10:00,0-2,0-0,0-0,0,3,3,0,0,0,1,0,0
중부선발,1,036,201601,10,비키바흐,C,10:00,1-1,0-0,1-1,1,1,2,4,0,0,1,0,3
중부선발,1,036,201601,10,스트릭렌,F,10:00,0-1,1-5,0-0,1,0,1,0,1,0,1,1,3
중부선발,1,036,201601,10,이경은,G,10:00,0-0,0-1,0-0,0,0,0,1,0,0,0,0,0
중부선발,1,036,201601,10,팀합계,팀합계,200:00,31-55,6-32,4-6,14,33,47,15,8,8,14,2,84
