team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,21,036,201511,01,한채진,F,40:00,1-5,1-5,2-4,2,4,6,3,4,1,5,0,7
KDB생명,21,036,201511,01,이경은,G,36:44,1-6,0-3,0-1,0,3,3,2,4,5,2,0,2
KDB생명,21,036,201511,01,피어슨,F,34:00,9-20,1-2,2-5,4,7,11,4,2,3,2,0,23
KDB생명,21,036,201511,01,조은주,F,31:35,0-2,2-8,0-0,2,2,4,3,5,0,0,0,6
KDB생명,21,036,201511,01,김소담,C,20:02,2-6,0-0,0-0,1,0,1,1,4,0,0,0,4
KDB생명,21,036,201511,01,최원선,C,19:58,2-3,0-0,0-0,0,3,3,0,1,0,1,0,4
KDB생명,21,036,201511,01,김진영,G,10:31,0-1,0-2,0-0,0,0,0,0,0,0,1,0,0
KDB생명,21,036,201511,01,비키바흐,C,06:00,1-1,0-0,0-0,0,2,2,1,2,1,0,0,2
KDB생명,21,036,201511,01,노현지,F,01:10,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KDB생명,21,036,201511,01,팀합계,팀합계,200:00,16-44,4-20,4-10,9,21,30,14,22,10,11,0,48
