team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,33,036,201512,01,이경은,G,36:45,2-6,2-5,2-2,2,2,4,9,0,3,6,0,12
KDB생명,33,036,201512,01,구슬,F,34:02,2-2,2-4,1-2,2,0,2,0,4,0,1,0,11
KDB생명,33,036,201512,01,한채진,F,26:52,0-1,0-2,2-2,1,1,2,3,4,0,2,0,2
KDB생명,33,036,201512,01,피어슨,F,25:27,6-10,1-1,2-3,2,7,9,2,0,1,4,1,17
KDB생명,33,036,201512,01,노현지,F,23:00,0-1,3-6,0-2,0,1,1,1,4,0,0,0,9
KDB생명,33,036,201512,01,최원선,C,19:30,2-3,0-0,1-2,1,0,1,3,4,2,0,0,5
KDB생명,33,036,201512,01,비키바흐,C,14:33,4-6,0-0,2-2,0,2,2,0,0,2,1,0,10
KDB생명,33,036,201512,01,김소담,C,09:58,1-2,0-0,0-0,0,1,1,0,0,0,0,0,2
KDB생명,33,036,201512,01,조은주,F,06:38,0-1,0-1,0-0,0,1,1,2,3,0,0,0,0
KDB생명,33,036,201512,01,김진영,G,03:15,0-0,0-1,0-0,0,0,0,0,0,0,0,0,0
KDB생명,33,036,201512,01,팀합계,팀합계,200:00,17-32,8-20,10-15,8,15,23,20,19,8,14,1,68
