team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,61,037,201701,01,이경은,G,31:45,1-3,0-2,0-0,1,1,2,2,2,1,2,0,2
KDB생명,61,037,201701,01,노현지,F,30:48,1-3,2-6,2-2,2,0,2,2,3,1,3,0,10
KDB생명,61,037,201701,01,조은주,F,29:26,0-1,2-7,1-2,0,2,2,0,2,3,2,0,7
KDB생명,61,037,201701,01,크리스마스,F,24:34,5-8,1-4,7-10,5,3,8,1,3,2,1,0,20
KDB생명,61,037,201701,01,한채진,F,21:49,1-4,0-4,2-2,0,2,2,1,2,2,2,0,4
KDB생명,61,037,201701,01,진안,C,17:29,2-4,0-0,3-5,2,4,6,0,4,1,1,0,7
KDB생명,61,037,201701,01,하킨스,C,15:26,4-8,0-0,0-0,2,6,8,1,1,0,1,0,8
KDB생명,61,037,201701,01,안혜지,G,12:48,1-3,0-0,0-0,0,0,0,1,2,0,0,0,2
KDB생명,61,037,201701,01,정유진,G,08:59,0-0,0-3,0-0,1,2,3,0,0,0,1,0,0
KDB생명,61,037,201701,01,김시온,G,06:25,1-1,0-0,0-0,0,0,0,2,2,0,0,0,2
KDB생명,61,037,201701,01,김선희,F,00:31,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KDB생명,61,037,201701,01,팀합계,팀합계,200:00,16-35,5-26,15-21,13,20,33,10,21,10,13,0,62
