team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KEB하나,35,037,201612,01,강이슬,G,32:44,1-6,1-2,1-2,2,1,3,3,2,0,3,0,6
KEB하나,35,037,201612,01,김지영,G,29:47,0-3,0-4,1-2,2,2,4,3,0,0,1,1,1
KEB하나,35,037,201612,01,백지은,F,24:38,2-4,0-4,0-2,1,0,1,2,4,1,2,0,4
KEB하나,35,037,201612,01,염윤아,F,24:18,2-5,2-2,2-2,3,0,3,3,4,0,2,0,12
KEB하나,35,037,201612,01,쏜튼,F,23:25,7-12,0-4,10-10,3,5,8,0,2,1,1,0,24
KEB하나,35,037,201612,01,어천와,F,16:35,4-7,0-0,1-1,1,3,4,0,0,1,2,0,9
KEB하나,35,037,201612,01,박언주,F,12:59,0-1,2-5,0-0,1,3,4,0,1,0,0,0,6
KEB하나,35,037,201612,01,이수연,F,12:18,0-2,0-4,0-0,2,3,5,0,4,0,1,0,0
KEB하나,35,037,201612,01,서수빈,G,08:55,0-1,0-0,0-0,1,1,2,0,1,1,0,0,0
KEB하나,35,037,201612,01,김정은,F,08:31,0-0,0-0,0-0,0,1,1,1,2,1,0,0,0
KEB하나,35,037,201612,01,이하은,F,03:04,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KEB하나,35,037,201612,01,김예진,F,02:46,0-0,1-1,0-0,0,0,0,0,0,0,1,0,3
KEB하나,35,037,201612,01,팀합계,팀합계,200:00,16-41,6-26,15-19,16,19,35,12,20,5,13,1,65
