team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
우리은행,28,037,201611,01,박혜진,G,36:54,3-10,3-6,0-1,2,7,9,3,4,1,2,0,15
우리은행,28,037,201611,01,홍보람,F,29:44,1-3,2-3,0-0,1,0,1,2,2,0,1,0,8
우리은행,28,037,201611,01,임영희,F,28:51,3-8,0-1,4-4,0,4,4,6,2,0,0,0,10
우리은행,28,037,201611,01,존스,C,28:05,6-7,0-1,6-6,3,10,13,1,2,0,3,5,18
우리은행,28,037,201611,01,최이샘,F,22:09,2-3,3-4,0-0,1,1,2,0,0,2,2,1,13
우리은행,28,037,201611,01,김단비,F,21:01,0-0,0-3,0-0,2,1,3,1,3,0,1,0,0
우리은행,28,037,201611,01,양지희,C,18:15,0-5,0-0,0-0,4,2,6,1,1,1,0,0,0
우리은행,28,037,201611,01,커리,F,11:55,1-5,0-0,2-4,0,1,1,1,1,0,1,0,4
우리은행,28,037,201611,01,이선영,G,03:06,0-0,1-1,0-0,0,0,0,0,1,0,2,0,3
우리은행,28,037,201611,01,팀합계,팀합계,200:00,16-41,9-19,12-15,13,26,39,15,16,4,12,6,71
