team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KEB하나,60,037,201701,01,강이슬,G,36:00,6-13,0-6,4-5,3,2,5,0,1,1,5,0,16
KEB하나,60,037,201701,01,염윤아,F,26:52,1-4,0-1,2-3,1,3,4,3,2,0,0,0,4
KEB하나,60,037,201701,01,백지은,F,26:41,1-1,1-2,2-2,0,2,2,0,2,0,3,2,7
KEB하나,60,037,201701,01,쏜튼,F,23:43,3-16,1-6,3-5,9,7,16,1,2,4,0,1,12
KEB하나,60,037,201701,01,김지영,G,22:25,1-3,2-3,0-0,0,1,1,0,1,0,2,1,8
KEB하나,60,037,201701,01,어천와,F,16:17,1-4,0-0,0-0,1,4,5,1,4,3,3,0,2
KEB하나,60,037,201701,01,김정은,F,15:16,0-6,0-0,0-0,2,0,2,2,1,2,2,0,0
KEB하나,60,037,201701,01,서수빈,G,08:38,0-1,0-0,0-0,1,0,1,1,1,1,2,0,0
KEB하나,60,037,201701,01,이수연,F,06:38,1-1,0-0,1-2,1,2,3,0,2,1,1,0,3
KEB하나,60,037,201701,01,김예진,F,05:40,0-1,0-1,1-2,0,1,1,0,0,0,0,0,1
KEB하나,60,037,201701,01,이하은,F,04:36,0-0,0-0,0-0,0,0,0,0,2,0,0,0,0
KEB하나,60,037,201701,01,김이슬,G,04:15,0-0,0-0,0-0,0,0,0,0,0,0,3,0,0
KEB하나,60,037,201701,01,최세영,G,02:59,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KEB하나,60,037,201701,01,팀합계,팀합계,200:00,14-50,4-19,13-19,18,22,40,8,18,12,21,4,53
