team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
핑크스타,1,037,201701,10,박혜진,G,26:12,2-3,0-2,0-0,0,5,5,8,0,2,1,0,4
핑크스타,1,037,201701,10,강이슬,G,26:08,1-2,2-9,0-0,0,0,0,3,0,0,0,0,8
핑크스타,1,037,201701,10,이경은,G,21:40,3-4,2-8,0-0,2,2,4,0,0,0,0,0,12
핑크스타,1,037,201701,10,쏜튼,F,21:17,4-5,4-8,0-0,2,5,7,1,3,2,3,0,20
핑크스타,1,037,201701,10,크리스마스,F,18:16,4-6,3-8,2-2,1,5,6,5,0,1,1,2,19
핑크스타,1,037,201701,10,존스,C,17:57,2-6,1-7,1-2,6,7,13,3,0,0,0,0,8
핑크스타,1,037,201701,10,노현지,F,14:30,0-1,0-2,0-0,0,2,2,1,0,0,1,0,0
핑크스타,1,037,201701,10,어천와,F,13:18,4-7,0-0,0-0,1,4,5,1,2,0,2,0,8
핑크스타,1,037,201701,10,한채진,F,13:07,0-0,1-2,0-0,1,2,3,0,0,0,1,0,3
핑크스타,1,037,201701,10,김지영,G,11:50,3-3,1-6,2-2,0,0,0,0,0,0,0,0,11
핑크스타,1,037,201701,10,최이샘,F,11:43,1-3,0-3,0-0,1,3,4,0,0,0,0,0,2
핑크스타,1,037,201701,10,임영희,F,04:02,1-3,1-1,0-0,2,0,2,0,0,0,0,0,5
핑크스타,1,037,201701,10,팀합계,팀합계,200:00,25-43,15-56,5-6,16,35,51,22,5,5,9,2,100
