team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,12,037,201611,01,한채진,F,44:18,6-8,1-5,2-2,4,4,8,4,3,2,1,0,17
KDB생명,12,037,201611,01,이경은,G,41:11,2-8,2-9,2-2,1,6,7,4,4,5,4,0,12
KDB생명,12,037,201611,01,조은주,F,41:01,3-11,2-2,0-0,0,2,2,1,4,1,0,0,12
KDB생명,12,037,201611,01,김소담,C,39:52,3-8,0-0,0-0,1,4,5,1,4,0,2,0,6
KDB생명,12,037,201611,01,크리스마스,F,34:07,4-14,1-7,4-5,8,8,16,3,2,1,2,4,15
KDB생명,12,037,201611,01,하킨스,C,10:53,2-5,0-0,0-0,4,4,8,0,2,1,4,1,4
KDB생명,12,037,201611,01,노현지,F,07:59,0-0,0-1,2-2,0,1,1,0,0,0,1,0,2
KDB생명,12,037,201611,01,김시온,G,03:45,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0
KDB생명,12,037,201611,01,정유진,G,01:46,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KDB생명,12,037,201611,01,안혜지,G,00:04,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KDB생명,12,037,201611,01,진안,C,00:04,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KDB생명,12,037,201611,01,팀합계,팀합계,225:00,20-54,6-24,10-11,18,29,47,14,19,10,14,5,68
