team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KDB생명,66,037,201701,01,이경은,G,34:03,1-4,0-4,1-1,1,5,6,6,3,3,1,0,3
KDB생명,66,037,201701,01,노현지,F,33:53,2-4,0-7,0-0,3,4,7,2,3,2,0,0,4
KDB생명,66,037,201701,01,크리스마스,F,26:49,7-12,2-3,2-2,3,5,8,0,1,1,3,1,22
KDB생명,66,037,201701,01,안혜지,G,25:48,2-5,1-3,0-0,0,4,4,5,2,4,1,0,7
KDB생명,66,037,201701,01,한채진,F,21:24,3-4,0-4,2-2,0,2,2,1,4,1,0,1,8
KDB생명,66,037,201701,01,조은주,F,18:44,0-1,1-3,0-0,1,1,2,0,1,0,2,0,3
KDB생명,66,037,201701,01,진안,C,14:56,0-5,0-0,2-2,1,3,4,0,4,0,1,0,2
KDB생명,66,037,201701,01,하킨스,C,13:11,2-3,1-1,4-4,1,3,4,0,3,0,0,1,11
KDB생명,66,037,201701,01,김소담,C,11:12,1-2,0-0,0-0,1,0,1,0,1,0,0,0,2
KDB생명,66,037,201701,01,팀합계,팀합계,200:00,18-40,5-25,11-11,11,27,38,14,22,11,8,3,62
