team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
금호생명,21,027,200810,01,신정자,C,39:26,5-15,0-0,2-2,5,10,15,4,3,0,3,1,12
금호생명,21,027,200810,01,한채진,F,31:42,0-2,2-3,0-0,0,0,0,2,4,1,1,2,6
금호생명,21,027,200810,01,강지우,C,30:47,5-11,0-0,4-5,2,9,11,3,1,0,1,2,14
금호생명,21,027,200810,01,조은주,F,27:33,2-7,0-1,2-2,0,3,3,0,3,2,1,0,6
금호생명,21,027,200810,01,이경은,G,24:49,4-5,1-2,1-2,0,4,4,2,4,2,3,0,12
금호생명,21,027,200810,01,정미란,F,18:20,0-2,0-1,3-4,1,3,4,2,1,0,5,0,3
금호생명,21,027,200810,01,이언주,G,15:11,0-0,0-0,0-0,0,2,2,1,1,0,0,0,0
금호생명,21,027,200810,01,김보미,F,10:45,0-1,2-3,0-0,1,1,2,0,1,0,0,0,6
금호생명,21,027,200810,01,원진아,C,01:27,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
금호생명,21,027,200810,01,팀합계,팀합계,200:00,16-43,5-10,12-15,9,32,41,14,18,5,15,5,59
