team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신한은행,81,027,200901,01,최윤아,G,35:26,1-2,2-5,2-3,0,4,4,9,3,4,3,0,10
신한은행,81,027,200901,01,진미정,F,24:54,2-3,1-4,0-0,0,1,1,1,3,0,0,1,7
신한은행,81,027,200901,01,이연화,F,24:17,1-3,2-5,0-0,1,1,2,2,2,2,1,1,8
신한은행,81,027,200901,01,정선민,F,20:33,11-16,0-0,4-6,1,2,3,2,2,1,1,2,26
신한은행,81,027,200901,01,강영숙,C,19:28,1-3,0-0,2-3,1,4,5,1,1,1,3,0,4
신한은행,81,027,200901,01,선수민,F,17:23,1-2,0-0,0-0,0,2,2,0,2,0,0,0,2
신한은행,81,027,200901,01,전주원,G,14:34,1-1,0-2,0-0,0,4,4,8,3,0,1,0,2
신한은행,81,027,200901,01,김단비,F,13:26,1-3,0-1,0-0,0,1,1,0,2,0,0,1,2
신한은행,81,027,200901,01,김연주,F,10:00,1-1,1-2,0-0,1,2,3,1,3,0,1,0,5
신한은행,81,027,200901,01,하은주,C,10:00,3-3,0-0,3-4,0,1,1,0,1,0,0,1,9
신한은행,81,027,200901,01,박채정,C,05:26,0-2,0-0,0-0,0,1,1,1,0,0,0,0,0
신한은행,81,027,200901,01,최희진,F,04:33,0-1,2-2,0-0,0,0,0,0,1,0,0,0,6
신한은행,81,027,200901,01,팀합계,팀합계,200:00,23-40,8-21,11-16,4,23,27,25,23,8,10,6,81
