team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신세계,117,027,200902,01,김정은,F,38:07,12-19,0-3,6-9,4,4,8,2,3,1,3,2,30
신세계,117,027,200902,01,허윤자,C,32:47,8-8,0-0,2-2,2,8,10,4,3,0,3,0,18
신세계,117,027,200902,01,배혜윤,C,29:35,1-8,0-0,5-8,8,2,10,2,3,0,2,1,7
신세계,117,027,200902,01,김지윤,G,27:49,2-7,0-2,2-4,1,6,7,2,3,0,2,1,6
신세계,117,027,200902,01,양선애,G,24:54,0-3,0-2,1-2,2,3,5,0,2,1,0,0,1
신세계,117,027,200902,01,박세미,G,21:45,0-2,2-4,0-0,1,4,5,4,2,0,2,0,6
신세계,117,027,200902,01,진신혜,C,12:47,1-2,0-1,0-0,1,1,2,2,2,0,0,1,2
신세계,117,027,200902,01,임영희,G,04:45,0-0,0-0,1-1,0,0,0,0,2,0,0,0,1
신세계,117,027,200902,01,박선영,G,04:18,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
신세계,117,027,200902,01,박은진,F,03:13,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
신세계,117,027,200902,01,팀합계,팀합계,200:00,24-49,2-12,17-26,19,28,47,16,20,2,12,5,71
