team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신세계,89,027,200901,01,김정은,F,37:30,6-11,3-4,1-3,0,3,3,3,0,2,3,2,22
신세계,89,027,200901,01,허윤자,C,31:41,2-4,0-0,3-3,0,4,4,0,5,2,3,0,7
신세계,89,027,200901,01,박세미,G,30:08,2-6,2-2,4-5,0,6,6,3,2,2,1,0,14
신세계,89,027,200901,01,박은진,F,22:48,2-3,1-3,0-0,1,3,4,0,1,0,2,0,7
신세계,89,027,200901,01,양지희,C,22:23,1-1,0-0,0-2,3,0,3,3,4,0,1,1,2
신세계,89,027,200901,01,양선애,G,19:42,0-0,1-3,0-0,0,1,1,0,0,1,1,0,3
신세계,89,027,200901,01,배혜윤,C,17:37,2-3,0-0,1-2,1,3,4,0,5,0,1,0,5
신세계,89,027,200901,01,김지윤,G,09:52,0-2,0-0,0-0,0,0,0,1,1,0,2,0,0
신세계,89,027,200901,01,진신혜,C,08:19,0-1,0-0,0-0,1,0,1,1,0,0,0,0,0
신세계,89,027,200901,01,팀합계,팀합계,200:00,15-31,7-12,9-15,6,20,26,11,18,7,14,3,60
