team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신세계,81,027,200901,01,김정은,F,28:22,6-10,1-3,4-6,0,4,4,2,2,0,2,0,19
신세계,81,027,200901,01,허윤자,C,25:28,3-7,0-0,0-0,1,6,7,4,4,1,1,0,6
신세계,81,027,200901,01,진신혜,C,23:13,3-4,0-0,0-0,1,5,6,0,3,0,0,2,6
신세계,81,027,200901,01,양지희,C,21:28,2-6,0-0,4-4,3,3,6,1,5,2,2,3,8
신세계,81,027,200901,01,박하나,G,20:31,0-2,0-1,1-2,1,1,2,2,0,1,2,0,1
신세계,81,027,200901,01,양선애,G,16:39,2-3,0-1,3-4,0,1,1,0,1,0,0,0,7
신세계,81,027,200901,01,박선영,G,15:48,0-2,0-4,3-6,1,1,2,1,3,0,1,0,3
신세계,81,027,200901,01,김지윤,G,14:11,0-1,0-1,3-4,0,0,0,4,2,0,2,0,3
신세계,81,027,200901,01,박세미,G,10:29,0-0,0-0,0-0,0,3,3,3,0,1,3,0,0
신세계,81,027,200901,01,배혜윤,C,09:23,2-5,0-0,2-2,3,2,5,0,0,0,1,0,6
신세계,81,027,200901,01,임영희,G,09:02,0-1,0-0,0-0,0,0,0,0,0,1,0,0,0
신세계,81,027,200901,01,박은진,F,05:26,1-1,0-0,1-2,0,0,0,0,0,1,0,0,3
신세계,81,027,200901,01,팀합계,팀합계,200:00,19-42,1-10,21-30,10,26,36,17,20,7,14,5,62
