team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
삼성생명,65,027,200812,01,박정은,F,29:37,1-8,2-6,0-0,1,4,5,4,2,0,2,1,8
삼성생명,65,027,200812,01,이선화,C,28:22,8-11,0-0,0-0,2,3,5,0,2,1,3,1,16
삼성생명,65,027,200812,01,이미선,G,26:36,1-2,1-5,0-0,3,1,4,5,3,2,1,0,5
삼성생명,65,027,200812,01,이유진,C,25:54,3-7,0-0,2-2,0,0,0,0,3,0,0,1,8
삼성생명,65,027,200812,01,김채원,F,24:21,0-3,1-1,3-4,2,5,7,3,0,0,0,0,6
삼성생명,65,027,200812,01,박언주,F,17:18,2-2,0-2,3-5,2,0,2,0,2,0,0,0,7
삼성생명,65,027,200812,01,홍보람,F,13:08,0-1,0-2,1-2,0,0,0,0,0,0,1,0,1
삼성생명,65,027,200812,01,임정희,G,10:23,0-5,0-0,0-0,2,1,3,0,1,0,1,0,0
삼성생명,65,027,200812,01,이은희,F,07:20,3-4,0-0,0-0,0,1,1,0,1,0,0,0,6
삼성생명,65,027,200812,01,박태은,G,06:27,1-2,0-1,0-2,0,0,0,1,1,1,0,0,2
삼성생명,65,027,200812,01,천민혜,G,05:54,0-0,1-2,0-0,1,0,1,0,1,0,0,0,3
삼성생명,65,027,200812,01,박가금,F,04:40,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
삼성생명,65,027,200812,01,팀합계,팀합계,200:00,19-45,5-19,9-15,13,15,28,13,16,4,8,3,62
