team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KB스타즈,94,027,200901,01,변연하,F,39:18,6-9,4-8,0-0,1,3,4,3,1,1,3,2,24
KB스타즈,94,027,200901,01,한서윤,G,36:10,2-3,0-3,0-0,0,3,3,8,2,1,0,0,4
KB스타즈,94,027,200901,01,김수연,C,36:08,7-11,0-0,0-0,3,7,10,0,4,0,4,2,14
KB스타즈,94,027,200901,01,김영옥,G,35:30,2-3,1-5,0-0,1,0,1,7,2,1,0,0,7
KB스타즈,94,027,200901,01,나에스더,C,22:04,3-5,0-0,0-2,0,3,3,0,4,0,0,0,6
KB스타즈,94,027,200901,01,정선화,C,20:18,2-7,0-0,3-3,1,4,5,0,5,0,2,1,7
KB스타즈,94,027,200901,01,김나연,F,05:12,0-0,0-0,0-0,0,1,1,0,2,1,0,0,0
KB스타즈,94,027,200901,01,김지현,G,03:50,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KB스타즈,94,027,200901,01,장선형,F,01:30,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
KB스타즈,94,027,200901,01,팀합계,팀합계,200:00,22-38,5-16,3-5,6,21,27,18,20,4,10,5,62
