team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
신세계,25,021,200606,01,테일러,C,40:00,4-6,0-1,7-8,4,7,11,1,1,1,2,1,15
신세계,25,021,200606,01,양선애,G,35:24,0-2,2-3,1-1,1,3,4,1,3,2,4,0,7
신세계,25,021,200606,01,김정은,F,32:22,9-11,1-3,1-2,0,4,4,2,1,0,2,1,22
신세계,25,021,200606,01,허윤자,C,20:08,4-6,1-4,0-0,3,2,5,1,2,2,1,0,11
신세계,25,021,200606,01,양지희,C,18:15,2-7,0-1,0-2,1,3,4,1,3,0,0,0,4
신세계,25,021,200606,01,임영희,G,16:02,0-1,0-0,0-0,1,1,2,3,4,0,3,0,0
신세계,25,021,200606,01,장선형,F,14:36,1-3,0-2,1-1,1,0,1,2,2,0,2,0,3
신세계,25,021,200606,01,정혜진,F,11:12,0-0,0-2,0-0,0,0,0,0,0,0,0,0,0
신세계,25,021,200606,01,박세미,G,07:14,0-1,1-2,0-0,0,0,0,0,1,0,0,0,3
신세계,25,021,200606,01,박은진,G,04:47,0-2,0-0,0-0,0,0,0,0,0,0,0,0,0
신세계,25,021,200606,01,팀합계,팀합계,200:00,20-39,5-18,10-14,11,20,31,11,17,5,14,2,65
