team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KB스타즈,42,044,202312,01,염윤아,G,33:49,6-10,0-0,0-0,3,3,6,2,3,1,0,0,12
KB스타즈,42,044,202312,01,강이슬,F,32:04,1-7,4-7,5-6,2,6,8,3,2,0,3,1,19
KB스타즈,42,044,202312,01,박지수,C,31:11,8-13,0-0,2-4,5,10,15,6,3,1,3,1,18
KB스타즈,42,044,202312,01,허예은,G,28:14,1-3,1-3,2-4,0,7,7,7,0,1,1,0,7
KB스타즈,42,044,202312,01,이윤미,F,20:09,1-1,0-1,0-0,1,2,3,0,4,0,0,0,2
KB스타즈,42,044,202312,01,김소담,C,12:53,0-2,0-1,2-2,0,0,0,0,4,0,0,0,2
KB스타즈,42,044,202312,01,심성영,G,11:46,0-3,2-2,0-0,0,0,0,0,1,1,0,0,6
KB스타즈,42,044,202312,01,양지수,F,10:29,1-1,0-5,0-0,0,0,0,0,1,0,0,0,2
KB스타즈,42,044,202312,01,이채은,G,08:32,0-2,0-2,0-0,0,0,0,1,1,0,1,0,0
KB스타즈,42,044,202312,01,이혜주,G,06:39,0-0,0-2,0-0,2,0,2,0,1,0,0,0,0
KB스타즈,42,044,202312,01,노혜경,F,02:07,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
KB스타즈,42,044,202312,01,신예영,G,02:07,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KB스타즈,42,044,202312,01,팀합계,팀합계,200:00,18-42,7-23,11-16,13,29,42,19,20,4,8,2,68
