team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,76,044,202402,01,진안,C,39:19,9-21,0-0,2-4,5,7,12,3,2,1,5,0,20
BNK 썸,76,044,202402,01,안혜지,G,37:49,4-10,0-2,3-4,1,2,3,8,3,1,2,0,11
BNK 썸,76,044,202402,01,한엄지,F,34:47,1-6,1-2,1-1,5,3,8,2,3,1,0,0,6
BNK 썸,76,044,202402,01,김한별,F,32:21,2-2,1-6,2-2,2,6,8,2,2,2,2,0,9
BNK 썸,76,044,202402,01,김정은,G,24:12,0-3,1-1,0-0,2,0,2,2,3,0,0,0,3
BNK 썸,76,044,202402,01,이소희,G,21:43,3-4,1-5,0-0,0,0,0,1,5,1,0,0,9
BNK 썸,76,044,202402,01,박성진,C,03:37,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,76,044,202402,01,심수현,G,02:11,0-0,0-0,0-0,0,0,0,1,1,0,0,0,0
BNK 썸,76,044,202402,01,박다정,F,01:58,0-1,0-0,0-0,0,0,0,0,1,0,0,0,0
BNK 썸,76,044,202402,01,김지은,F,00:41,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,76,044,202402,01,최민주,C,00:41,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
BNK 썸,76,044,202402,01,최서연,G,00:41,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2
BNK 썸,76,044,202402,01,팀합계,팀합계,200:00,20-49,4-16,8-11,15,18,33,19,20,6,9,1,60
