team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,42,044,202312,01,안혜지,G,36:06,3-9,0-4,1-2,3,2,5,8,3,0,3,0,7
BNK 썸,42,044,202312,01,진안,C,35:36,7-23,0-0,3-3,2,7,9,1,2,1,1,0,17
BNK 썸,42,044,202312,01,이소희,G,30:46,4-6,3-4,0-2,0,1,1,2,2,3,1,0,17
BNK 썸,42,044,202312,01,김한별,F,25:39,1-5,0-0,0-0,5,5,10,0,4,0,1,0,2
BNK 썸,42,044,202312,01,한엄지,F,18:31,1-4,0-1,0-0,2,2,4,0,0,0,0,0,2
BNK 썸,42,044,202312,01,김지은,F,16:36,0-1,1-3,0-0,0,3,3,1,3,1,0,0,3
BNK 썸,42,044,202312,01,김정은,G,14:04,1-1,1-1,0-0,2,0,2,1,2,0,0,0,5
BNK 썸,42,044,202312,01,박성진,C,11:23,0-2,0-0,2-2,0,0,0,0,1,0,1,0,2
BNK 썸,42,044,202312,01,김민아,G,07:25,0-2,0-1,0-0,0,0,0,0,0,0,1,0,0
BNK 썸,42,044,202312,01,박경림,G,03:25,0-0,0-0,0-0,0,1,1,0,1,0,0,0,0
BNK 썸,42,044,202312,01,심수현,G,00:29,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
BNK 썸,42,044,202312,01,팀합계,팀합계,200:00,17-53,5-14,6-9,14,21,35,13,19,5,8,0,55
