team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
삼성생명,80,044,202402,01,강유림,F,33:45,2-8,1-5,0-0,1,5,6,4,1,2,0,0,7
삼성생명,80,044,202402,01,이해란,F,32:30,6-12,1-2,4-4,4,2,6,2,4,4,0,0,19
삼성생명,80,044,202402,01,키아나 스미스,G,28:36,3-4,4-8,4-4,0,3,3,4,1,0,4,0,22
삼성생명,80,044,202402,01,이주연,G,25:51,5-8,1-2,2-2,1,5,6,1,2,2,1,2,15
삼성생명,80,044,202402,01,배혜윤,C,25:00,2-4,0-0,1-1,1,2,3,3,3,2,3,0,5
삼성생명,80,044,202402,01,신이슬,G,20:23,1-2,0-2,3-3,0,3,3,1,3,1,1,0,5
삼성생명,80,044,202402,01,조수아,G,07:30,0-2,0-1,2-2,0,1,1,0,1,0,1,0,2
삼성생명,80,044,202402,01,박혜미,F,05:53,2-2,0-0,1-3,1,0,1,0,1,0,1,0,5
삼성생명,80,044,202402,01,김수인,G,05:08,0-1,0-0,0-0,0,0,0,0,0,1,1,0,0
삼성생명,80,044,202402,01,김유선,F,05:08,1-2,0-1,0-0,0,0,0,1,2,0,1,0,2
삼성생명,80,044,202402,01,양지원,F,05:08,0-2,0-1,0-0,2,2,4,0,0,0,1,0,0
삼성생명,80,044,202402,01,임규리,F,05:08,0-1,1-1,0-0,0,2,2,0,1,0,0,0,3
삼성생명,80,044,202402,01,팀합계,팀합계,200:00,22-48,8-23,17-19,10,25,35,16,19,12,14,2,85
