team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
BNK 썸,56,044,202401,01,이소희,G,39:16,2-9,5-8,3-4,1,5,6,3,2,1,1,0,22
BNK 썸,56,044,202401,01,안혜지,G,38:59,4-8,3-4,1-3,1,0,1,13,1,1,4,0,18
BNK 썸,56,044,202401,01,진안,C,38:34,6-14,0-0,9-10,5,3,8,3,5,0,4,0,21
BNK 썸,56,044,202401,01,한엄지,F,36:20,5-7,0-0,1-2,0,4,4,1,3,1,0,0,11
BNK 썸,56,044,202401,01,김한별,F,28:02,2-3,0-0,0-0,1,2,3,3,2,2,0,0,4
BNK 썸,56,044,202401,01,박성진,C,13:07,1-5,0-0,0-0,0,2,2,0,1,1,1,1,2
BNK 썸,56,044,202401,01,김정은,G,03:40,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
BNK 썸,56,044,202401,01,심수현,G,01:18,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,56,044,202401,01,박경림,G,00:44,0-0,0-1,0-0,0,0,0,0,0,0,0,0,0
BNK 썸,56,044,202401,01,팀합계,팀합계,200:00,20-46,8-13,14-19,8,16,24,23,15,6,10,1,78
