team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
하나은행,53,044,202401,01,양인영,C,34:33,5-13,0-1,2-2,7,7,14,2,3,2,2,0,12
하나은행,53,044,202401,01,신지현,G,32:49,2-4,0-4,2-2,1,5,6,4,3,2,3,2,6
하나은행,53,044,202401,01,정예림,G,30:17,0-4,2-4,0-0,2,0,2,0,3,0,0,0,6
하나은행,53,044,202401,01,김정은,F,29:32,1-6,0-4,3-3,1,2,3,3,2,1,0,0,5
하나은행,53,044,202401,01,김시온,G,18:36,2-4,0-4,1-1,0,0,0,0,4,0,0,0,5
하나은행,53,044,202401,01,김애나,G,16:51,2-4,1-4,1-2,1,3,4,1,4,1,0,0,8
하나은행,53,044,202401,01,박소희,G,12:44,0-2,0-4,1-2,0,3,3,1,1,0,1,0,1
하나은행,53,044,202401,01,엄서이,F,07:33,0-2,0-2,0-0,0,1,1,0,2,1,1,0,0
하나은행,53,044,202401,01,고서연,G,06:02,0-0,1-1,0-0,0,0,0,0,2,0,0,0,3
하나은행,53,044,202401,01,김하나,C,05:37,0-1,0-0,0-0,1,1,2,1,0,0,0,0,0
하나은행,53,044,202401,01,이다현,F,02:43,0-0,0-0,0-0,0,1,1,0,0,2,0,0,0
하나은행,53,044,202401,01,최지선,F,02:43,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
하나은행,53,044,202401,01,팀합계,팀합계,200:00,12-40,4-28,10-12,13,24,37,12,24,9,7,2,46
