team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
현대,30,009,200201,01,샌포드,C,37:40,8-13,0-0,4-6,1,11,12,0,3,1,5,0,20
현대,30,009,200201,01,김영옥,G,35:28,1-5,2-6,2-4,2,1,3,1,3,0,2,0,10
현대,30,009,200201,01,권은정,F,31:10,2-4,3-6,2-2,1,0,1,2,1,1,1,0,15
현대,30,009,200201,01,정윤숙,G,21:09,0-3,0-1,0-0,2,2,4,4,5,1,1,0,0
현대,30,009,200201,01,박명애,F,20:00,1-3,0-5,2-2,2,2,4,1,4,2,1,0,4
현대,30,009,200201,01,강지우,C,19:21,0-0,0-0,1-2,0,1,1,0,2,0,1,0,1
현대,30,009,200201,01,진미정,F,15:50,2-3,1-1,0-0,0,0,0,0,2,0,1,0,7
현대,30,009,200201,01,옥은희,G,09:53,0-0,0-2,0-0,2,1,3,0,1,1,1,0,0
현대,30,009,200201,01,진신혜,C,07:28,1-1,0-0,0-0,1,0,1,0,3,0,0,0,2
현대,30,009,200201,01,장화진,G,02:01,0-2,0-1,0-0,1,0,1,0,0,0,0,0,0
현대,30,009,200201,01,팀합계,팀합계,200:00,15-34,6-22,11-16,12,18,30,8,24,6,13,0,59
