team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
금호생명,44,009,200201,01,박은진,F,40:00,5-7,0-1,3-4,0,0,0,1,1,0,3,1,13
금호생명,44,009,200201,01,바이어스,C,37:49,8-18,1-3,6-6,3,9,12,4,2,3,5,0,25
금호생명,44,009,200201,01,샘,F,37:35,12-20,0-2,7-9,3,4,7,4,4,3,1,0,31
금호생명,44,009,200201,01,남경민,F,35:25,4-4,0-1,3-4,0,2,2,0,5,0,1,0,11
금호생명,44,009,200201,01,김수경,G,29:53,1-2,0-1,0-0,1,1,2,1,5,1,1,0,2
금호생명,44,009,200201,01,강주림,F,06:25,0-0,0-0,0-0,2,0,2,0,0,0,0,0,0
금호생명,44,009,200201,01,강민정,F,05:28,0-1,0-0,0-0,0,0,0,0,2,0,0,0,0
금호생명,44,009,200201,01,이은영,F,02:49,0-1,0-1,0-0,0,0,0,0,1,0,0,0,0
금호생명,44,009,200201,01,신디,C,02:48,1-3,0-0,0-0,0,1,1,0,1,0,1,0,2
금호생명,44,009,200201,01,서상희,C,01:48,0-0,0-0,0-0,1,0,1,0,0,0,0,0,0
금호생명,44,009,200201,01,팀합계,팀합계,200:00,31-56,1-9,19-23,10,17,27,10,21,7,12,1,84
