team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
현대,34,009,200201,01,샌포드,C,38:55,5-11,0-0,5-6,2,4,6,0,3,0,6,1,15
현대,34,009,200201,01,김영옥,G,37:27,6-10,2-5,5-6,0,1,1,4,3,4,0,0,23
현대,34,009,200201,01,권은정,F,24:30,0-0,1-8,0-0,0,2,2,1,1,0,2,0,3
현대,34,009,200201,01,장화진,G,19:08,1-1,1-3,2-2,0,1,1,0,1,0,0,0,7
현대,34,009,200201,01,박명애,F,17:21,0-1,0-3,0-0,0,0,0,0,0,0,0,0,0
현대,34,009,200201,01,정윤숙,G,17:02,3-5,0-0,0-0,1,3,4,1,4,2,0,0,6
현대,34,009,200201,01,진미정,F,13:46,0-1,1-4,0-0,0,1,1,0,0,0,0,0,3
현대,34,009,200201,01,강지우,C,12:25,2-6,0-0,1-1,1,2,3,0,2,0,0,0,5
현대,34,009,200201,01,김은혜,F,08:28,0-0,0-1,0-0,0,1,1,0,1,2,0,0,0
현대,34,009,200201,01,옥은희,G,06:01,0-1,0-0,0-0,0,1,1,1,3,0,0,1,0
현대,34,009,200201,01,진신혜,C,04:57,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
현대,34,009,200201,01,팀합계,팀합계,200:00,17-36,5-24,13-15,4,16,20,7,18,8,8,2,62
