team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KB스타즈,12,007,200101,01,김지윤,G,40:00,7-10,1-4,8-11,0,4,4,7,1,2,4,0,25
KB스타즈,12,007,200101,01,김경희,F,29:24,2-5,1-6,0-0,0,1,1,0,2,1,0,1,7
KB스타즈,12,007,200101,01,신정자,C,26:42,2-8,0-0,3-4,4,3,7,1,4,1,2,0,7
KB스타즈,12,007,200101,01,홍정애,F,23:17,5-10,0-0,0-1,1,3,4,0,4,1,3,0,10
KB스타즈,12,007,200101,01,이은아,,22:32,1-1,0-4,0-0,0,1,1,1,1,0,1,0,2
KB스타즈,12,007,200101,01,최위정,G,19:41,1-2,0-2,0-0,2,3,5,1,2,0,2,0,2
KB스타즈,12,007,200101,01,정인추이,,17:06,0-2,0-0,0-0,1,3,4,0,3,0,2,1,0
KB스타즈,12,007,200101,01,왕징,,10:26,1-5,0-0,0-0,0,0,0,0,1,1,0,0,2
KB스타즈,12,007,200101,01,양희연,F,09:28,0-1,0-0,0-0,0,2,2,0,2,0,2,1,0
KB스타즈,12,007,200101,01,김분좌,F,01:24,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
KB스타즈,12,007,200101,01,팀합계,팀합계,200:00,19-44,2-16,11-16,8,20,28,10,20,6,16,3,55
