team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
우리은행,15,007,200101,01,박순양,F,40:00,2-6,3-5,3-4,1,6,7,1,2,1,3,1,16
우리은행,15,007,200101,01,이종애,C,40:00,7-9,0-0,2-3,5,7,12,2,2,0,3,1,16
우리은행,15,007,200101,01,조혜진,F,40:00,3-7,0-5,5-6,2,1,3,1,4,2,2,0,11
우리은행,15,007,200101,01,추이지에,,24:33,5-9,0-0,5-7,1,5,6,1,1,1,0,0,15
우리은행,15,007,200101,01,김나연,G,21:09,4-6,1-4,0-0,0,3,3,4,4,0,4,0,11
우리은행,15,007,200101,01,김소현,G,19:28,1-2,0-0,0-0,0,1,1,2,4,1,4,0,2
우리은행,15,007,200101,01,홍현희,C,07:31,0-3,0-1,1-2,0,0,0,0,3,0,0,0,1
우리은행,15,007,200101,01,쉬춘메이,,07:19,2-2,0-0,0-0,0,4,4,0,0,1,1,0,4
우리은행,15,007,200101,01,팀합계,팀합계,200:00,24-44,4-15,16-22,9,27,36,11,20,6,17,2,76
