team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
OK저축은행,69,039,201901,01,단타스,C,29:41,3-7,1-2,1-2,5,6,11,1,4,2,6,0,10
OK저축은행,69,039,201901,01,정유진,G,26:48,1-3,1-4,0-0,4,2,6,1,4,2,1,0,5
OK저축은행,69,039,201901,01,구슬,F,26:10,3-4,1-5,4-4,2,3,5,0,2,1,1,0,13
OK저축은행,69,039,201901,01,안혜지,G,25:22,1-3,0-4,0-0,1,1,2,4,2,1,2,0,2
OK저축은행,69,039,201901,01,이소희,G,23:29,1-2,0-4,3-4,2,1,3,0,3,0,2,1,5
OK저축은행,69,039,201901,01,진안,C,17:51,3-8,1-1,3-4,1,1,2,0,0,0,0,0,12
OK저축은행,69,039,201901,01,조은주,F,17:27,1-2,1-5,1-2,0,0,0,0,0,0,1,0,6
OK저축은행,69,039,201901,01,노현지,F,15:23,1-3,0-3,0-0,0,0,0,2,1,1,1,0,2
OK저축은행,69,039,201901,01,정선화,C,09:34,0-1,0-0,0-0,0,2,2,0,1,0,1,0,0
OK저축은행,69,039,201901,01,김소담,C,07:56,1-2,0-0,0-0,0,3,3,0,1,0,0,0,2
OK저축은행,69,039,201901,01,김희진,G,00:19,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
OK저축은행,69,039,201901,01,팀합계,팀합계,200:00,15-35,5-28,12-16,15,19,34,8,18,7,15,1,57
