team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
블루스타,1,039,201901,10,강이슬,F,30:59,1-3,10-15,0-0,2,9,11,2,2,0,0,0,32
블루스타,1,039,201901,10,박지수,C,28:17,9-15,0-1,0-0,6,15,21,3,1,1,4,1,18
블루스타,1,039,201901,10,구슬,F,28:01,4-5,1-9,0-0,1,3,4,3,0,1,3,0,11
블루스타,1,039,201901,10,단타스,C,22:27,3-8,1-2,0-0,1,3,4,4,0,2,2,0,9
블루스타,1,039,201901,10,신지현,G,21:20,0-2,2-2,0-0,1,1,2,7,1,0,1,0,6
블루스타,1,039,201901,10,김정은,F,17:01,0-0,0-3,0-0,0,0,0,2,0,0,0,0,0
블루스타,1,039,201901,10,이경은,G,15:39,0-0,0-4,3-4,0,3,3,1,1,1,2,0,3
블루스타,1,039,201901,10,쏜튼,F,13:11,3-5,1-3,0-0,1,5,6,4,1,0,3,0,9
블루스타,1,039,201901,10,염윤아,G,12:28,4-4,0-1,0-0,1,2,3,1,0,2,1,0,8
블루스타,1,039,201901,10,임영희,F,10:37,2-4,1-2,0-0,0,2,2,3,0,0,0,0,7
블루스타,1,039,201901,10,팀합계,팀합계,200:00,26-46,16-42,3-4,13,43,56,30,6,7,16,1,103
