team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
OK저축은행,94,039,201902,01,안혜지,G,37:09,3-7,2-4,2-3,2,1,3,7,2,1,1,0,14
OK저축은행,94,039,201902,01,단타스,C,30:00,1-8,4-5,4-4,3,8,11,2,4,3,1,1,18
OK저축은행,94,039,201902,01,진안,C,25:44,9-16,0-0,1-1,3,1,4,1,4,1,3,0,19
OK저축은행,94,039,201902,01,이소희,G,24:07,2-5,0-1,0-0,1,2,3,0,4,1,0,0,4
OK저축은행,94,039,201902,01,정유진,G,18:26,1-2,0-2,0-0,1,3,4,0,0,1,0,0,2
OK저축은행,94,039,201902,01,구슬,F,18:24,1-3,0-3,1-1,0,0,0,0,1,1,3,0,3
OK저축은행,94,039,201902,01,노현지,F,12:43,1-4,1-4,0-0,1,2,3,1,0,0,0,0,5
OK저축은행,94,039,201902,01,조은주,F,12:41,2-3,1-4,0-0,1,1,2,0,1,0,1,0,7
OK저축은행,94,039,201902,01,김소담,C,12:18,0-0,0-1,0-0,0,1,1,0,1,0,0,0,0
OK저축은행,94,039,201902,01,한채진,F,08:28,0-0,0-1,0-0,2,1,3,1,0,0,1,0,0
OK저축은행,94,039,201902,01,팀합계,팀합계,200:00,20-48,8-25,8-9,14,20,34,12,17,8,10,1,72
