team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
OK저축은행,98,039,201903,01,안혜지,G,39:31,0-3,1-6,2-2,2,1,3,4,3,0,4,0,5
OK저축은행,98,039,201903,01,진안,C,33:21,4-10,0-0,5-7,1,11,12,1,5,2,3,0,13
OK저축은행,98,039,201903,01,단타스,C,30:00,4-15,0-5,2-4,5,2,7,2,1,2,2,1,10
OK저축은행,98,039,201903,01,노현지,F,23:24,1-2,1-3,0-0,1,3,4,1,2,0,2,1,5
OK저축은행,98,039,201903,01,구슬,F,22:02,2-5,1-3,0-0,0,2,2,0,2,1,3,1,7
OK저축은행,98,039,201903,01,김소담,C,13:12,0-1,1-1,3-3,0,1,1,1,1,0,0,1,6
OK저축은행,98,039,201903,01,한채진,F,11:46,1-2,0-1,0-0,0,2,2,0,0,0,0,1,2
OK저축은행,98,039,201903,01,조은주,F,10:47,0-1,0-0,0-0,1,0,1,0,0,0,1,0,0
OK저축은행,98,039,201903,01,이소희,G,09:55,1-1,1-1,5-6,0,0,0,1,1,2,1,0,10
OK저축은행,98,039,201903,01,정유진,G,06:02,0-0,0-1,0-0,0,1,1,0,0,0,0,0,0
OK저축은행,98,039,201903,01,팀합계,팀합계,200:00,13-40,5-21,17-22,10,23,33,10,15,7,16,5,58
