team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
OK저축은행,48,039,201812,01,안혜지,G,40:00,2-4,1-4,2-2,0,1,1,10,3,3,4,0,9
OK저축은행,48,039,201812,01,한채진,F,35:48,2-5,0-2,5-7,2,0,2,2,4,2,0,1,9
OK저축은행,48,039,201812,01,진안,C,32:55,6-14,0-0,8-14,3,7,10,1,4,1,3,1,20
OK저축은행,48,039,201812,01,단타스,C,25:48,7-13,0-3,10-10,3,12,15,0,5,4,1,0,24
OK저축은행,48,039,201812,01,구슬,F,24:03,1-3,2-7,0-0,1,2,3,0,3,2,0,2,8
OK저축은행,48,039,201812,01,김소담,C,16:17,0-2,0-2,0-0,0,2,2,1,2,0,2,0,0
OK저축은행,48,039,201812,01,조은주,F,15:09,1-1,0-3,0-0,1,0,1,1,0,0,1,0,2
OK저축은행,48,039,201812,01,정선화,C,08:05,0-1,0-0,1-4,1,0,1,1,1,0,1,0,1
OK저축은행,48,039,201812,01,홍소리,F,01:55,0-0,0-1,0-0,0,0,0,0,2,0,0,0,0
OK저축은행,48,039,201812,01,팀합계,팀합계,200:00,19-43,3-22,26-37,11,24,35,16,24,12,12,4,73
