team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
OK저축은행,78,039,201902,01,안혜지,G,39:20,1-4,2-4,3-4,1,3,4,6,2,1,5,0,11
OK저축은행,78,039,201902,01,단타스,C,30:00,7-16,0-3,8-8,3,6,9,1,3,3,0,1,22
OK저축은행,78,039,201902,01,진안,C,25:38,6-11,0-0,2-3,0,0,0,1,5,1,0,0,14
OK저축은행,78,039,201902,01,이소희,G,23:24,1-2,0-2,5-6,2,1,3,0,1,0,0,0,7
OK저축은행,78,039,201902,01,조은주,F,21:25,0-0,0-2,0-0,0,1,1,2,1,0,1,0,0
OK저축은행,78,039,201902,01,정유진,G,21:19,0-5,1-2,2-2,0,3,3,0,1,0,1,0,5
OK저축은행,78,039,201902,01,구슬,F,19:13,1-6,0-0,0-0,0,3,3,1,5,0,1,0,2
OK저축은행,78,039,201902,01,노현지,F,08:50,0-1,0-1,0-0,0,0,0,0,0,1,2,0,0
OK저축은행,78,039,201902,01,김소담,C,06:30,0-1,0-0,0-0,0,2,2,0,1,0,0,0,0
OK저축은행,78,039,201902,01,김희진,G,02:26,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
OK저축은행,78,039,201902,01,차지현,G,01:15,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
OK저축은행,78,039,201902,01,김지은,F,00:40,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
OK저축은행,78,039,201902,01,팀합계,팀합계,200:00,16-47,3-14,20-23,6,19,25,11,19,6,10,1,61
