team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
OK저축은행,17,039,201811,01,한채진,F,34:13,0-1,0-0,0-0,0,5,5,2,3,0,0,0,0
OK저축은행,17,039,201811,01,단타스,C,30:00,6-19,0-2,0-1,1,7,8,4,4,0,1,0,12
OK저축은행,17,039,201811,01,조은주,F,27:19,7-10,0-4,1-2,4,1,5,0,3,0,2,0,15
OK저축은행,17,039,201811,01,노현지,F,24:05,0-3,1-2,0-0,0,1,1,0,2,0,1,0,3
OK저축은행,17,039,201811,01,구슬,F,24:04,2-4,2-2,0-0,0,1,1,1,5,2,2,0,10
OK저축은행,17,039,201811,01,안혜지,G,23:32,0-0,1-2,0-0,0,2,2,0,3,0,2,0,3
OK저축은행,17,039,201811,01,정선화,C,21:47,7-11,0-0,1-1,2,5,7,0,2,2,4,0,15
OK저축은행,17,039,201811,01,김소담,C,10:00,0-2,0-0,0-0,0,0,0,0,1,0,1,0,0
OK저축은행,17,039,201811,01,정유진,G,02:30,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
OK저축은행,17,039,201811,01,진안,C,02:30,0-1,0-0,2-2,1,0,1,0,0,0,0,0,2
OK저축은행,17,039,201811,01,팀합계,팀합계,200:00,22-51,4-12,4-6,8,22,30,7,23,4,13,0,60
