team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
OK저축은행,20,039,201811,01,한채진,F,32:01,0-2,0-2,0-0,2,3,5,1,2,1,1,0,0
OK저축은행,20,039,201811,01,단타스,C,30:00,7-16,1-9,3-3,3,4,7,1,1,2,2,0,20
OK저축은행,20,039,201811,01,구슬,F,26:06,1-4,3-6,2-5,0,0,0,1,2,0,2,0,13
OK저축은행,20,039,201811,01,안혜지,G,23:07,1-4,0-3,2-2,2,1,3,5,1,2,1,0,4
OK저축은행,20,039,201811,01,조은주,F,21:42,1-1,0-2,0-0,0,1,1,0,3,0,1,0,2
OK저축은행,20,039,201811,01,김소담,C,19:49,2-5,0-2,0-0,3,5,8,1,3,0,0,1,4
OK저축은행,20,039,201811,01,정선화,C,16:14,1-8,0-0,0-0,1,1,2,0,0,0,0,0,2
OK저축은행,20,039,201811,01,정유진,G,12:28,0-1,1-2,1-2,1,1,2,0,2,1,0,0,4
OK저축은행,20,039,201811,01,노현지,F,11:06,0-0,0-0,2-2,0,0,0,1,0,0,0,0,2
OK저축은행,20,039,201811,01,진안,C,03:57,1-3,0-0,1-2,1,2,3,0,0,0,1,0,3
OK저축은행,20,039,201811,01,김희진,G,03:30,0-0,0-0,0-0,0,1,1,1,0,0,2,0,0
OK저축은행,20,039,201811,01,팀합계,팀합계,200:00,14-44,5-26,11-16,13,19,32,11,14,6,10,1,54
