team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts
KEB하나,34,039,201812,01,강이슬,F,36:04,2-5,2-4,2-2,2,6,8,1,1,0,2,0,12
KEB하나,34,039,201812,01,고아라,F,35:28,4-5,1-1,2-2,1,2,3,2,1,0,1,1,13
KEB하나,34,039,201812,01,파커,C,30:00,11-14,0-0,8-12,3,8,11,2,2,1,7,1,30
KEB하나,34,039,201812,01,백지은,F,21:45,0-3,2-3,2-2,0,3,3,1,3,2,2,0,8
KEB하나,34,039,201812,01,신지현,G,19:52,1-6,0-1,0-0,1,3,4,3,3,0,1,0,2
KEB하나,34,039,201812,01,김단비,F,19:01,0-1,0-1,0-2,2,3,5,5,4,0,0,0,0
KEB하나,34,039,201812,01,김이슬,G,18:52,0-0,1-3,4-6,0,2,2,1,3,1,2,0,7
KEB하나,34,039,201812,01,이수연,F,06:41,0-0,0-0,0-0,0,1,1,1,0,1,2,0,0
KEB하나,34,039,201812,01,김예진,F,05:50,0-2,0-1,0-0,0,0,0,0,0,2,0,0,0
KEB하나,34,039,201812,01,서수빈,G,04:30,0-0,1-1,0-0,0,0,0,1,0,0,0,0,3
KEB하나,34,039,201812,01,김민경,C,01:57,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
KEB하나,34,039,201812,01,팀합계,팀합계,200:00,18-37,7-15,18-26,9,28,37,17,17,7,17,2,75
